engine,page,page_family,impressions,clicks,ctr,position,position_bucket,expected_ctr,ctr_gap,ownership_confidence,opportunity_score,priority
"google","/stocks/VRSK/net-income","net-income","1","0","0","10","6-10","0.035","0.035","high","0.035","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/WFC/total-debt","total-debt","1","0","0","6","6-10","0.035","0.035","high","0.035","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/WHR/shares-outstanding","shares-outstanding","1","0","0","7","6-10","0.035","0.035","high","0.035","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/WMG/free-cash-flow","free-cash-flow","1","0","0","6","6-10","0.035","0.035","high","0.035","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/WMG/gross-profit","gross-profit","1","0","0","10","6-10","0.035","0.035","high","0.035","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/META","other","58","0","0","47.8448275862069","21-50","0.003","0.003","medium","0.032625","P1_REVIEW"
"google","/stocks/RS","other","6","0","0","14.833333333333334","11-15","0.012","0.012","medium","0.0324","P1_REVIEW"
"google","/compare/BLK-vs-SCHW","comparison","4","0","0","16","16-20","0.012","0.012","high","0.0288","P1_REVIEW"
"google","/compare/KO-vs-PM","comparison","4","0","0","11.5","11-15","0.012","0.012","high","0.0288","P1_REVIEW"
"google","/compare/R-vs-VMI","comparison","4","0","0","10.5","11-15","0.012","0.012","high","0.0288","P1_REVIEW"
"google","/stocks/FIX/revenue","revenue","4","0","0","10.25","11-15","0.012","0.012","high","0.0288","P1_REVIEW"
"google","/stocks/KFY/revenue","revenue","4","0","0","10.5","11-15","0.012","0.012","high","0.0288","P1_REVIEW"
"google","/stocks/SRPT/dividend-history","dividend-history","4","0","0","19.25","16-20","0.012","0.012","high","0.0288","P1_REVIEW"
"google","/stocks/TPR/net-income","net-income","4","0","0","11","11-15","0.012","0.012","high","0.0288","P1_REVIEW"
"google","/stocks/INFY","other","5","0","0","18.4","16-20","0.012","0.012","medium","0.027000000000000003","P1_REVIEW"
"google","/stocks/IPI","other","5","0","0","14.6","11-15","0.012","0.012","medium","0.027000000000000003","P1_REVIEW"
"google","/stocks/PL","other","5","0","0","18.8","16-20","0.012","0.012","medium","0.027000000000000003","P1_REVIEW"
"google","/company","other","1","0","0","8","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/ALNY","other","1","0","0","8","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/AMPH","other","1","0","0","6","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/ANF","other","1","0","0","8","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/ARE","other","1","0","0","7","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/ASH","other","1","0","0","9","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/BEP","other","1","0","0","7","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/CCI","other","1","0","0","7","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/CELH","other","1","0","0","6","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/COF-PJ","other","1","0","0","6","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/CPRI","other","1","0","0","9","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/CRSR","other","1","0","0","10","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/DUOL","other","1","0","0","6","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/FCPT","other","1","0","0","9","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/GHC","other","1","0","0","8","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/GVA","other","1","0","0","8","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/HASI","other","1","0","0","6","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/HCSG","other","1","0","0","10","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/HOG","other","1","0","0","9","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/HRMY","other","1","0","0","9","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/HSIC","other","1","0","0","7","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/HSY","other","1","0","0","10","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/ILMN","other","1","0","0","10","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/KAI","other","1","0","0","9","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/KEN","other","1","0","0","9","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/LSTR","other","1","0","0","9","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/MTRN","other","1","0","0","8","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/ONTO","other","1","0","0","7","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/PENG","other","1","0","0","10","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/PI","other","1","0","0","7","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/PJT","other","1","0","0","7","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/PLGO","other","1","0","0","10","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/PLXS","other","1","0","0","9","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/PMT","other","1","0","0","8","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/PPC","other","1","0","0","9","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/PVH","other","1","0","0","7","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/QCOM","other","1","0","0","8","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/RBC","other","1","0","0","10","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/REXR","other","1","0","0","9","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/ROCK","other","1","0","0","7","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/RSVR","other","1","0","0","10","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/SAIA","other","1","0","0","9","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/SKT","other","1","0","0","10","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/SMTC","other","1","0","0","10","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/SSD","other","1","0","0","8","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/TOYO","other","1","0","0","6","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/TWN","other","1","0","0","10","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/VFC","other","1","0","0","9","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/VSEC","other","1","0","0","8","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/VSH","other","1","0","0","10","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/WSO","other","1","0","0","7","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/WU","other","1","0","0","9","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/ZSQR","other","1","0","0","9","6-10","0.035","0.035","medium","0.026250000000000002","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/GOOGL","other","43","0","0","33.81395348837209","21-50","0.003","0.003","medium","0.0241875","P1_REVIEW"
"google","/vs/simply-wall-st","other","41","0","0","34.4390243902439","21-50","0.003","0.003","medium","0.0230625","P1_REVIEW"
"google","/stocks/MSCI/dividend-history","dividend-history","30","0","0","49.96666666666667","21-50","0.003","0.003","high","0.0225","P1_REVIEW"
"google","/stocks/SILA","other","4","0","0","18.5","16-20","0.012","0.012","medium","0.0216","P1_REVIEW"
"google","/compare/ACN-vs-ADP","comparison","3","0","0","17","16-20","0.012","0.012","high","0.021599999999999998","P1_REVIEW"
"google","/compare/AVGO-vs-MSFT","comparison","3","0","0","13.666666666666666","11-15","0.012","0.012","high","0.021599999999999998","P1_REVIEW"
"google","/compare/BRK.B-vs-JPM","comparison","3","0","0","11","11-15","0.012","0.012","high","0.021599999999999998","P1_REVIEW"
"google","/compare/CHYM-vs-PAYC","comparison","3","0","0","11.666666666666666","11-15","0.012","0.012","high","0.021599999999999998","P1_REVIEW"
"google","/compare/IBM-vs-SNDK","comparison","3","0","0","18.666666666666668","16-20","0.012","0.012","high","0.021599999999999998","P1_REVIEW"
"google","/compare/LRCX-vs-MU","comparison","3","0","0","11","11-15","0.012","0.012","high","0.021599999999999998","P1_REVIEW"
"google","/compare/RBLX-vs-TTWO","comparison","3","0","0","11.333333333333334","11-15","0.012","0.012","high","0.021599999999999998","P1_REVIEW"
"google","/stocks/ASTE/free-cash-flow","free-cash-flow","3","0","0","10.666666666666666","11-15","0.012","0.012","high","0.021599999999999998","P1_REVIEW"
"google","/stocks/BURL/gross-profit","gross-profit","3","0","0","14","11-15","0.012","0.012","high","0.021599999999999998","P1_REVIEW"
"google","/stocks/HTH/net-income","net-income","3","0","0","10.333333333333334","11-15","0.012","0.012","high","0.021599999999999998","P1_REVIEW"
"google","/stocks/JAZZ/total-debt","total-debt","3","0","0","13.333333333333334","11-15","0.012","0.012","high","0.021599999999999998","P1_REVIEW"
"google","/stocks/MA/pe-ratio","pe-ratio","3","0","0","13.666666666666666","11-15","0.012","0.012","high","0.021599999999999998","P1_REVIEW"
"google","/stocks/MDLZ/revenue","revenue","3","0","0","16.333333333333336","16-20","0.012","0.012","high","0.021599999999999998","P1_REVIEW"
"google","/stocks/UMBF/net-income","net-income","3","0","0","18","16-20","0.012","0.012","high","0.021599999999999998","P1_REVIEW"
"google","/compare/DELL-vs-IBM","comparison","24","0","0","25.583333333333332","21-50","0.003","0.003","high","0.018000000000000002","P1_REVIEW"
"google","/stocks/ATI","other","3","0","0","19","16-20","0.012","0.012","medium","0.0162","P1_REVIEW"
"google","/stocks/GXO","other","3","0","0","10.333333333333334","11-15","0.012","0.012","medium","0.0162","P1_REVIEW"
"google","/stocks/OI","other","3","0","0","10.333333333333334","11-15","0.012","0.012","medium","0.0162","P1_REVIEW"
"google","/stocks/TXO","other","3","0","0","18.333333333333332","16-20","0.012","0.012","medium","0.0162","P1_REVIEW"
"google","/compare/AMAT-vs-KLAC","comparison","2","0","0","10.5","11-15","0.012","0.012","high","0.0144","P1_REVIEW"
"google","/compare/AMCR-vs-WS","comparison","2","0","0","18","16-20","0.012","0.012","high","0.0144","P1_REVIEW"
"google","/compare/AMR-vs-CTVA","comparison","2","0","0","19","16-20","0.012","0.012","high","0.0144","P1_REVIEW"
"google","/compare/AXP-vs-WFC","comparison","2","0","0","15","11-15","0.012","0.012","high","0.0144","P1_REVIEW"
"google","/compare/BDN-vs-GOOD","comparison","2","0","0","11","11-15","0.012","0.012","high","0.0144","P1_REVIEW"
"google","/compare/BRUN-vs-VPG","comparison","2","0","0","12.5","11-15","0.012","0.012","high","0.0144","P1_REVIEW"
"google","/compare/COST-vs-KO","comparison","2","0","0","10.5","11-15","0.012","0.012","high","0.0144","P1_REVIEW"
"google","/compare/EVRG-vs-LNT","comparison","2","0","0","11.5","11-15","0.012","0.012","high","0.0144","P1_REVIEW"
"google","/compare/G-vs-PEGA","comparison","2","0","0","18","16-20","0.012","0.012","high","0.0144","P1_REVIEW"
"google","/compare/HPE-vs-STM","comparison","2","0","0","11","11-15","0.012","0.012","high","0.0144","P1_REVIEW"
"google","/compare/KFRC-vs-LMB","comparison","2","0","0","20","16-20","0.012","0.012","high","0.0144","P1_REVIEW"
"google","/compare/LLY-vs-NVS","comparison","2","0","0","14","11-15","0.012","0.012","high","0.0144","P1_REVIEW"
"google","/stocks/BKU/shares-outstanding","shares-outstanding","2","0","0","12.5","11-15","0.012","0.012","high","0.0144","P1_REVIEW"
"google","/stocks/GME/revenue","revenue","2","0","0","11","11-15","0.012","0.012","high","0.0144","P1_REVIEW"
"google","/stocks/KNF/revenue","revenue","2","0","0","12.5","11-15","0.012","0.012","high","0.0144","P1_REVIEW"
"google","/stocks/RSG/total-debt","total-debt","2","0","0","16.5","16-20","0.012","0.012","high","0.0144","P1_REVIEW"
"google","/stocks/SLG/pe-ratio","pe-ratio","2","0","0","11","11-15","0.012","0.012","high","0.0144","P1_REVIEW"
"google","/stocks/AMZN/pe-ratio","pe-ratio","15","0","0","33.2","21-50","0.003","0.003","high","0.01125","P1_REVIEW"
"google","/stocks/AIZ","other","2","0","0","11","11-15","0.012","0.012","medium","0.0108","P1_REVIEW"
"google","/stocks/ELF","other","2","0","0","12","11-15","0.012","0.012","medium","0.0108","P1_REVIEW"
"google","/stocks/HP","other","2","0","0","11.5","11-15","0.012","0.012","medium","0.0108","P1_REVIEW"
"google","/stocks/KEX","other","2","0","0","11","11-15","0.012","0.012","medium","0.0108","P1_REVIEW"
"google","/stocks/METCB","other","2","0","0","20","16-20","0.012","0.012","medium","0.0108","P1_REVIEW"
"google","/stocks/SCHL","other","2","0","0","17.5","16-20","0.012","0.012","medium","0.0108","P1_REVIEW"
"google","/stocks/SKYW","other","2","0","0","10.5","11-15","0.012","0.012","medium","0.0108","P1_REVIEW"
"google","/vs/sharesight","other","19","0","0","26.42105263157895","21-50","0.003","0.003","medium","0.0106875","P1_REVIEW"
"google","/stocks/NFLX/revenue","revenue","13","0","0","48.84615384615385","21-50","0.003","0.003","high","0.00975","P1_REVIEW"
"google","/stocks/RITM","other","17","0","0","43.88235294117647","21-50","0.003","0.003","medium","0.009562500000000002","P1_REVIEW"
"google","/stocks/GOOGL/shares-outstanding","shares-outstanding","11","0","0","34.72727272727273","21-50","0.003","0.003","high","0.00825","P1_REVIEW"
"google","/compare/ABNB-vs-PHIN","comparison","1","0","0","12","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/ACGL-vs-FFIN","comparison","1","0","0","13","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/ADI-vs-SNPS","comparison","1","0","0","11","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/ADSK-vs-NSSC","comparison","1","0","0","14","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/AKTS-vs-NUTX","comparison","1","0","0","17","16-20","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/ALLE-vs-HON","comparison","1","0","0","12","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/ALLY-vs-HUT","comparison","1","0","0","11","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/ALSN-vs-CAVA","comparison","1","0","0","12","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/AMAT-vs-CSCO","comparison","1","0","0","12","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/AMBA-vs-VISN","comparison","1","0","0","11","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/AMP-vs-ARES","comparison","1","0","0","11","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/AMT-vs-DLR","comparison","1","0","0","12","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/AMTB-vs-EVT","comparison","1","0","0","12","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/ARX-vs-FSK","comparison","1","0","0","12","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/ATEX-vs-YELP","comparison","1","0","0","18","16-20","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/BG-vs-DG","comparison","1","0","0","11","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/BHE-vs-HIMX","comparison","1","0","0","12","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/BK-vs-KKR","comparison","1","0","0","16","16-20","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/BMI-vs-LIF","comparison","1","0","0","11","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/BRX-vs-CPT","comparison","1","0","0","16","16-20","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/BZH-vs-FOXF","comparison","1","0","0","19","16-20","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/CASY-vs-QSR","comparison","1","0","0","11","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/COLD-vs-HHH","comparison","1","0","0","15","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/CQP-vs-VG","comparison","1","0","0","12","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/CRML-vs-ELVR","comparison","1","0","0","11","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/CWEN-vs-CWEN.A","comparison","1","0","0","16","16-20","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/DASH-vs-GM","comparison","1","0","0","12","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/DGX-vs-UTHR","comparison","1","0","0","17","16-20","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/DUK-vs-SO","comparison","1","0","0","12","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/DXCM-vs-IQV","comparison","1","0","0","11","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/EA-vs-TKO","comparison","1","0","0","11","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/ESTC-vs-NAVN","comparison","1","0","0","12","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/ET-vs-OKE","comparison","1","0","0","12","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/ETN-vs-UNP","comparison","1","0","0","12","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/ETN-vs-VRT","comparison","1","0","0","11","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/FANG-vs-OXY","comparison","1","0","0","19","16-20","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/FET-vs-WTI","comparison","1","0","0","11","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/FFBC-vs-FHB","comparison","1","0","0","13","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/FUN-vs-PTON","comparison","1","0","0","17","16-20","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/GLXY-vs-HUT","comparison","1","0","0","19","16-20","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/GOOG-vs-META","comparison","1","0","0","11","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/HIMX-vs-SOUN","comparison","1","0","0","11","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/HMN-vs-TWN","comparison","1","0","0","14","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/KO-vs-MO","comparison","1","0","0","12","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/LEA-vs-MBLY","comparison","1","0","0","11","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/LOW-vs-SBUX","comparison","1","0","0","12","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/LSTR-vs-POOL","comparison","1","0","0","11","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/MAR-vs-MELI","comparison","1","0","0","11","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/OSCR-vs-TECH","comparison","1","0","0","11","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/OSCR-vs-TEM","comparison","1","0","0","12","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/QLYS-vs-VECO","comparison","1","0","0","11","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/RGR-vs-SWBI","comparison","1","0","0","15","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/SEB-vs-UNF","comparison","1","0","0","11","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/SMCI-vs-ZS","comparison","1","0","0","12","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/compare/SUNB-vs-UAL","comparison","1","0","0","11","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/stocks/ARCB/net-income","net-income","1","0","0","11","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/stocks/ARMK/gross-profit","gross-profit","1","0","0","11","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/stocks/AVGO/shares-outstanding","shares-outstanding","1","0","0","16","16-20","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/stocks/BC/revenue","revenue","1","0","0","17","16-20","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/stocks/BLKB/dividend-history","dividend-history","1","0","0","11","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/stocks/CAH/gross-profit","gross-profit","1","0","0","12","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/stocks/CASH/total-debt","total-debt","1","0","0","12","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/stocks/CHTR/revenue","revenue","1","0","0","20","16-20","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/stocks/CLF/total-debt","total-debt","1","0","0","11","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/stocks/CPRX/revenue","revenue","1","0","0","15","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/stocks/CRGY/total-debt","total-debt","1","0","0","11","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/stocks/CXM/pe-ratio","pe-ratio","1","0","0","11","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/stocks/DINO/pe-ratio","pe-ratio","1","0","0","11","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/stocks/FDS/free-cash-flow","free-cash-flow","1","0","0","12","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/stocks/FIVE/gross-profit","gross-profit","1","0","0","11","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/stocks/FULT/net-income","net-income","1","0","0","11","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/stocks/GILD/revenue","revenue","1","0","0","11","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/stocks/GKOS/revenue","revenue","1","0","0","12","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/stocks/GPC/net-income","net-income","1","0","0","11","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/stocks/GXO/dividend-history","dividend-history","1","0","0","11","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/stocks/HTZ/revenue","revenue","1","0","0","12","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/stocks/KMI/revenue","revenue","1","0","0","12","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/stocks/KN/shares-outstanding","shares-outstanding","1","0","0","14","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/stocks/LAD/eps","eps","1","0","0","11","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/stocks/LOW/revenue","revenue","1","0","0","17","16-20","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/stocks/LUMN/gross-profit","gross-profit","1","0","0","11","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/stocks/MAN/net-income","net-income","1","0","0","12","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/stocks/MCK/gross-profit","gross-profit","1","0","0","11","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/stocks/NTCT/pe-ratio","pe-ratio","1","0","0","16","16-20","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/stocks/ON/revenue","revenue","1","0","0","12","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/stocks/PENN/total-debt","total-debt","1","0","0","12","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/stocks/RS/shares-outstanding","shares-outstanding","1","0","0","11","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/stocks/RYAN/eps","eps","1","0","0","11","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/stocks/SLG/shares-outstanding","shares-outstanding","1","0","0","11","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/stocks/SSD/net-income","net-income","1","0","0","11","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/stocks/TAP/revenue","revenue","1","0","0","13","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/stocks/UCTT/free-cash-flow","free-cash-flow","1","0","0","11","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/stocks/WM/pe-ratio","pe-ratio","1","0","0","12","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/stocks/ZBH/free-cash-flow","free-cash-flow","1","0","0","12","11-15","0.012","0.012","high","0.0072","P1_REVIEW"
"google","/vs/macrotrends","other","12","0","0","20.75","21-50","0.003","0.003","medium","0.006750000000000001","P1_REVIEW"
"google","/vs/stockanalysis","other","12","0","0","22.666666666666668","21-50","0.003","0.003","medium","0.006750000000000001","P1_REVIEW"
"google","/stocks/DOW/pe-ratio","pe-ratio","45","0","0","64.8","51+","0.003","0.003","high","0.00675","P1_REVIEW"
"google","/stocks/WFC/dividend-history","dividend-history","44","0","0","70.81818181818181","51+","0.003","0.003","high","0.006600000000000001","P1_REVIEW"
"google","/compare/JNJ-vs-LLY","comparison","8","0","0","25.75","21-50","0.003","0.003","high","0.006","P1_REVIEW"
"google","/stocks/BMY","other","10","0","0","38.4","21-50","0.003","0.003","medium","0.005625","P1_REVIEW"
"google","/vs/tikr","other","10","0","0","28","21-50","0.003","0.003","medium","0.005625","P1_REVIEW"
